num__TotalTransactionAmount,num__AverageTransactionAmount,num__TransactionCount,num__StdTransactionAmount
-0.024627963199392762,-0.07951749111558362,0.19022114367461312,-0.09239325859107646
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.05253618055150462,-0.07450882913444686,-0.1709139154252634,-0.08655626135266457
-0.012029238768627331,-0.08220759026532608,0.47912919095451434,-0.1309006453855269
-0.061792912057018805,-0.08989889657344155,-0.20186834906239567,-0.1425143082494561
-0.04848751070813857,-0.07537537263519342,-0.12964133724242036,-0.0944884282918812
-0.05584872860516775,-0.06987027274809754,-0.21218649360810643,-0.08149406372375315
-0.03266825344742288,-0.08272835105105784,0.20053928822032388,-0.0714749277030078
-0.05529663726289056,-0.05098472174653246,-0.23282278269952794,-0.036315704179414404
-0.05952933755368234,-0.03408712348197424,-0.25345907179094945,-0.09550395236225057
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.05927169492728632,-0.08574904523493974,-0.18123205997097416,-0.12753501645086607
-0.036255522153003136,-0.07692744379669532,0.0044945418518194825,-0.11310624520961908
-0.05584872860516775,-0.06987027274809754,-0.21218649360810643,-0.08149406372375315
-0.0632283495469395,-0.09382510322903007,-0.23282278269952794,-0.14086758692672988
-0.062473824712494005,-0.08179798917013864,-0.25345907179094945,-0.09550395236225057
-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.09550395236225057
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.04848751070813857,-0.07384617822211123,-0.1399594817881311,-0.07606786608500783
-0.05621678950001921,-0.07484015459061466,-0.20186834906239567,-0.0881159020349278
-0.05998389275882389,-0.08719155343973034,-0.18123205997097416,-0.1287884696225149
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.05584872860516775,-0.06987027274809754,-0.21218649360810643,-0.08149406372375315
-0.05069587607724733,-0.059930509063063284,-0.20186834906239567,-0.07340847238670448
-0.05216811965665316,-0.06816631325923452,-0.19155020451668492,-0.0881400917833192
0.24688282965373648,-0.06066929507758989,1.304580754611375,-0.05546980478818561
-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.09550395236225057
-0.013521725697249997,-0.06596291736846338,0.035448975488951755,-0.08778167066689188
-0.03413313580893169,-0.06892861092530482,-0.06773246996815582,-0.08869575638889189
-0.041126292811109404,-0.06620020615670028,-0.12964133724242036,-0.05615392059944402
0.180409246948223,-0.07926609870355328,2.5530762446423765,-0.10351619164122809
-0.03376507491408023,-0.06861472365104059,-0.06773246996815582,-0.08859466736752047
-0.05584872860516775,-0.06987027274809754,-0.21218649360810643,-0.08149406372375315
-0.05584872860516775,-0.07384617822211123,-0.20186834906239567,-0.07044452682917987
-0.05694370976735084,-0.08526448175529433,-0.1399594817881311,-0.1315308350389113
-0.05216811965665316,-0.06816631325923452,-0.19155020451668492,-0.0875081551558805
-0.05687433028867134,-0.0873095260099671,-0.09868690360528809,-0.13448978042637336
-0.04848751070813857,-0.06721966909875507,-0.1709139154252634,-0.08440639428582344
-0.059514615117888275,-0.08707269043233015,-0.1709139154252634,-0.1430266834063496
-0.05621678950001921,-0.07106304439030164,-0.21218649360810643,-0.08210964073359096
0.028989307658093485,-0.07832419546990502,0.7370828045972833,-0.10226860905421539
-0.05972440982795361,-0.09090181872926151,-0.05741432542244506,-0.1462797247054584
-0.06321730772009396,-0.09376546464691987,-0.23282278269952794,-0.14087120326895844
0.3048509483492618,5.870132505428369,-0.25345907179094945,-0.09550395236225057
-0.062473824712494005,-0.08974980011816604,-0.23282278269952794,-0.11207948423558568
-0.04447417471067827,-0.0845261832172164,0.07672155367179478,-0.13141098041845434
-0.06116720853577133,-0.08820913674698573,-0.20186834906239567,-0.1460007320611779
-0.06155367247536536,-0.08477991827564892,-0.23282278269952794,-0.14225650668324635
-0.05621678950001921,-0.07484015459061466,-0.20186834906239567,-0.07238551406488507
-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.09550395236225057
0.19890701216208595,-0.0769383522717977,2.3467133537281613,-0.05299170431145578
0.15081746385392633,-0.05340031547929079,0.623583214594465,0.07206302744470232
-0.003985267911648702,-0.07773163184659113,0.35531145640598527,-0.0765468756419988
-0.05253618055150462,-0.06901829300366603,-0.19155020451668492,-0.07446162854496513
-0.024488836181138913,-0.07946625615186168,0.19022114367461312,-0.11723631259664768
0.0030410145710656456,-0.05794255632605644,0.04576712003466251,-0.057171515603052454
-0.05952933755368234,-0.03408712348197424,-0.25345907179094945,-0.09550395236225057
-0.05661981617988156,-0.08810555394647852,-0.06773246996815582,-0.14725414068756795
-0.06212416686238512,-0.08932736016155209,-0.22250463815381719,-0.145780971119755
-0.035874431902473934,-0.07790678468238384,0.025130830943240996,-0.11636365736245677
-0.05253618055150462,-0.06901829300366603,-0.19155020451668492,-0.07446162854496513
-0.05718478965347854,-0.08675225138400786,-0.1193231926967096,-0.14255311220464081
-0.03958853439242001,-0.06182999790327333,-0.1399594817881311,-0.08105895139724069
-0.029293135041635002,-0.0570877366491435,-0.10900504815099885,-0.08273106703211318
-0.06340317847199393,-0.09476938077910833,-0.23282278269952794,-0.14334020947580617
-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.09550395236225057
0.08695153737930121,0.027931038054428443,-0.05741432542244506,0.3022266527194978
0.016578294283702298,-0.05781333939815099,0.10767598730892705,-0.002794501934468436
-0.06689055545071151,-0.15336428770238522,-0.25345907179094945,-0.09550395236225057
-0.05584872860516775,-0.07384617822211123,-0.20186834906239567,-0.0882854255650841
-0.03008446596556564,-0.06390641453707699,-0.07805061451386658,-0.08671403934448106
2.785686277003126,2.470827752901664,-0.07805061451386658,12.618971577609944
-0.02640385701705105,-0.06532638077779616,-0.047096180876734305,-0.0864254372555676
-0.008000812274478115,0.2044672049588477,-0.23282278269952794,-0.15120679514527727
-0.04044169954668569,-0.08767776675720053,0.36562960095169605,-0.1306987856818926
0.03014869947687558,-0.004741432931864311,-0.08836875905957733,0.18331769754834684
-0.00853155608485392,-0.03466044905132702,-0.10900504815099885,0.11741209142056512
-0.05952933755368234,-0.03408712348197424,-0.25345907179094945,-0.09550395236225057
-0.04784708475109704,-0.0861823285701192,0.07672155367179478,-0.13680353524080766
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.05621678950001921,-0.07484015459061466,-0.20186834906239567,-0.07238551406488507
-0.05216811965665316,-0.004267832426871499,-0.2431409272452387,-0.07812799586962592
-0.04664720623388128,-0.06688834364258726,-0.16059577087955262,-0.08726574579719609
-0.06137479488046755,-0.08947773458644424,-0.19155020451668492,-0.13952447501806242
-0.05952933755368234,-0.06390641453707699,-0.2431409272452387,-0.15120679514527727
-0.041126292811109404,0.08519004073843674,-0.2431409272452387,0.14110840195732816
-0.06212416686238512,-0.09079347530509463,-0.20186834906239567,-0.14249589627729373
-0.041126292811109404,-0.06987027274809754,-0.10900504815099885,-0.0889824397441248
0.18511926701050288,-0.004308121602341505,0.20053928822032388,0.2120338480444473
-0.048016392762728705,-0.04448809220199408,-0.21218649360810643,-0.03923982882740805
-0.058425154869127964,-0.0678823200110907,-0.23282278269952794,-0.1392730771959027
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.05143199786695025,-0.0664623537703715,-0.19155020451668492,-0.06580414861708271
-0.04848751070813857,-0.059646515814919455,-0.19155020451668492,-0.05285053435444497
-0.03891792744200065,-0.06092448543156671,-0.1399594817881311,-0.09006468500423243
-0.062105763817642545,-0.08477991827564892,-0.2431409272452387,-0.14389891521771214
0.010714532137376283,-0.08312542261964734,0.9021731173286555,-0.10568798908394349
-0.05511260681546483,-0.028123265270953695,-0.2431409272452387,-0.01966495644910484
-0.05621678950001921,-0.07106304439030164,-0.21218649360810643,-0.08210964073359096
-0.05527455360919947,-0.08203654349857946,-0.15027762633384187,-0.12908817125376162
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.06026545934338525,-0.08690986763672767,-0.19155020451668492,-0.1473005690149014
-0.0282073554018232,-0.055914844534309456,-0.10900504815099885,-0.0038442914174944103
0.6729118432007205,11.833990716448918,-0.25345907179094945,-0.09550395236225057
-0.05952933755368234,-0.08179798917013864,-0.21218649360810643,-0.15120679514527727
-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.09550395236225057
-0.06317314041271178,-0.09312931977107768,-0.25345907179094945,-0.09550395236225057
-0.062492227757236576,-0.09178745167359806,-0.20186834906239567,-0.14100974913711756
-0.04848751070813857,-0.06721966909875507,-0.1709139154252634,-0.08440639428582344
-0.05952933755368234,-0.03408712348197424,-0.25345907179094945,-0.09550395236225057
-0.05934530710625661,-0.08676787101265576,-0.1709139154252634,-0.1278444276636852
-0.03376507491408023,-0.06987027274809754,-0.05741432542244506,-0.07724864830977574
-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.09550395236225057
-0.05640081994744494,-0.0661428613662097,-0.22250463815381719,-0.08702837950279597
-0.06287869169683061,-0.09265221111419604,-0.21218649360810643,-0.14249385290431982
-0.05584872860516775,-0.07384617822211123,-0.20186834906239567,-0.0882854255650841
-0.05621678950001921,-0.07484015459061466,-0.20186834906239567,-0.07238551406488507
-0.02167427451820981,0.0024202085669158256,-0.19155020451668492,0.08849906654791921
-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.09550395236225057
-0.05952933755368234,-0.03408712348197424,-0.25345907179094945,-0.09550395236225057
-0.05216811965665316,-0.03408712348197424,-0.23282278269952794,-0.0617039105249679
0.017763450365123994,0.5622986976200807,-0.2431409272452387,1.1642115918164473
-0.06321730772009396,-0.09376546464691987,-0.23282278269952794,-0.14087120326895844
-0.044806901759623985,-0.07078778939594686,-0.12964133724242036,-0.06790058018443577
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.03376507491408023,-0.06987027274809754,-0.05741432542244506,-0.07615458927722074
-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.09550395236225057
-0.05842699517360222,-0.08985068871956914,-0.05741432542244506,-0.14192991532676236
-0.06063352023823671,-0.07981003643313178,-0.23282278269952794,-0.14523993617058997
-0.044806901759623985,0.2044672049588477,-0.25345907179094945,-0.09550395236225057
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.05514941290494998,-0.09009769184714223,0.10767598730892705,-0.1432574401221969
-0.02640385701705105,0.5026601155098751,-0.25345907179094945,-0.09550395236225057
-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.09550395236225057
-0.0590655808261695,-0.08029509690096145,-0.21218649360810643,-0.12547824169386887
-0.06313633432322663,-0.09312931977107768,-0.2431409272452387,-0.0766664198841129
-0.05952933755368234,-0.03408712348197424,-0.25345907179094945,-0.09550395236225057
-0.05584872860516775,-0.06987027274809754,-0.21218649360810643,-0.08149406372375315
-0.05224173183562345,-0.06833670920812082,-0.19155020451668492,-0.08788254419469205
-0.060707132417207,-0.08967028200868576,-0.16059577087955262,-0.13705001092503477
0.016574981735648635,-0.06366078679540914,0.17990299912890237,-0.04068338132649623
-0.06689055545071151,-0.15336428770238522,-0.25345907179094945,-0.09550395236225057
-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.09550395236225057
-0.05954405998947639,-0.08382570096188562,-0.20186834906239567,-0.1288165195877945
-0.06173770292279109,-0.08179798917013864,-0.2431409272452387,-0.15120679514527727
-0.06302959666371971,-0.0922645603304797,-0.2431409272452387,-0.14747977638221904
-0.031564070762868504,-0.06523834287087157,-0.07805061451386658,-0.08370092225315423
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.05220897441598167,-0.08629846567263001,-0.016141747239602034,-0.13140817727558946
-0.0429665972853667,-0.06849399777632356,-0.12964133724242036,-0.09916260640772877
-0.06063352023823671,-0.08676787101265576,-0.20186834906239567,-0.14698758870189207
0.11763986589458408,-0.07279433538936603,1.1807630200628458,-0.08175994344161389
-0.05952933755368234,-0.07881606006462837,-0.22250463815381719,-0.08136650143697835
-0.05538018708602184,-0.09128591413596743,0.27276630004029917,-0.13416444541262215
-0.06063352023823671,-0.07285220185360781,-0.2431409272452387,-0.12928315536258186
-0.061921733370216815,-0.07285220185360781,-0.25345907179094945,-0.09550395236225057
-0.05061306237590575,-0.07104647811749326,-0.1709139154252634,-0.09400535342199917
-0.05884842489820714,-0.08665853361212038,-0.16059577087955262,-0.13384156106162517
-0.052238051226674936,-0.07594744426512748,-0.16059577087955262,-0.08683476651426308
-0.058057093974276504,-0.06589436727408383,-0.23282278269952794,-0.07625649076615296
-0.06013295742123873,-0.09016443026045604,-0.1193231926967096,-0.14207813734971977
-0.05584872860516775,-0.06987027274809754,-0.21218649360810643,-0.08149406372375315
-0.04153484040439452,-0.08396982753531862,0.10767598730892705,-0.09742564241092606
-0.05952933755368234,-0.03408712348197424,-0.25345907179094945,-0.09550395236225057
-0.019042639120021878,-0.06987027274809754,0.04576712003466251,-0.072088730983292
0.003644634438622038,-0.06363472766301939,0.10767598730892705,-0.05062545309362543
-0.06136964202793963,-0.06390641453707699,-0.25345907179094945,-0.09550395236225057
-0.062473824712494005,-0.08179798917013864,-0.25345907179094945,-0.09550395236225057
-0.022723248068536466,-0.07110417444692937,0.035448975488951755,-0.09392366304172776
-0.0598973984485338,-0.0803070246173835,-0.22250463815381719,-0.08297816964532549
-0.05584872860516775,0.025551458628231244,-0.25345907179094945,-0.09550395236225057
-0.009814984425200957,-0.06668874076308717,0.06640340912608403,-0.05966894403782922
-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.09550395236225057
-0.06304799970846228,-0.09306968118896747,-0.22250463815381719,-0.14255135252486245
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.04848751070813857,-0.06721966909875507,-0.1709139154252634,-0.08440639428582344
-0.062473824712494005,-0.08776184738115919,-0.2431409272452387,-0.15120679514527727
-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.09550395236225057
-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.09550395236225057
-0.05958454668791006,-0.08638270516986069,-0.18123205997097416,-0.13211630132377136
-0.061921733370216815,-0.08676787101265576,-0.23282278269952794,-0.14523993617058997
0.11815868453196669,0.015118682664419306,0.01481268639753024,0.2990956171909648
-0.04085944866234209,-0.053486228940599415,-0.1709139154252634,0.017937004624927123
-0.05638241690270236,-0.0875796183802669,-0.07805061451386658,-0.12602123903831522
-0.05415564848885104,-0.0803883499566247,-0.15027762633384187,-0.11819079091190923
-0.055784317948568744,-0.08278744746423977,-0.15027762633384187,-0.1241991921330299
-0.041126292811109404,-0.06816631325923452,-0.1193231926967096,-0.08013098214830852
-0.06284188560734547,-0.08776184738115919,-0.25345907179094945,-0.09550395236225057
-0.06302591605477119,-0.09074377648666945,-0.25345907179094945,-0.09550395236225057
-0.05952933755368234,-0.03408712348197424,-0.25345907179094945,-0.09550395236225057
-0.03906515179994123,-0.08441072705306192,0.1695848545831916,-0.1242041650592343
-0.05952933755368234,-0.07881606006462837,-0.22250463815381719,-0.08136650143697835
-0.0491500203188712,-0.061180079354896166,-0.19155020451668492,-0.08731999209049494
-0.06817876858269162,-0.10378971632327691,-0.18123205997097416,-0.1347779909765062
0.08433241605153823,0.06565403160132302,-0.10900504815099885,0.1401722251966351
0.019418252148376152,-0.07343991297185747,0.4172203236802498,-0.09652955978289952
-0.05952933755368234,-0.03408712348197424,-0.25345907179094945,-0.09550395236225057
-0.05704860712238351,-0.08124633228561924,-0.18123205997097416,-0.11292961573194837
-0.058057093974276504,-0.08328895372289377,-0.18123205997097416,-0.11591971162065004
-0.020855191802807375,-0.08189306129603363,0.33467516731456376,-0.11735479919128297
